d,n,f_com,H,W,M_max,mass,dMdtheta_avs,dMdtheta_0,M_min,BM,angle,int_M_stable,GM,stability
0.4521563172346428,0.6388003576498753,0.3609555432093518,2.377611086963703,1.8846979301475628,7.279601021563111e-16,0.0280824199195952,,-6.142538870388546,-10.001570500867231,0.1644817079585575,180.0,-18.064868612924037,0.5467263197067825,218.73253401863843
0.2975923507910448,1.3586501227868983,0.3590701475533825,2.2157802844175025,1.816563383595024,7.582917730794907e-16,0.024696386685687,,-0.6512396653481364,-7.395569143780182,0.1528608953794558,180.0,-10.572509608494755,0.061344318539037,26.36983594549756
0.5652324448659881,0.8617259390306472,0.2103202842636207,2.1544952175852705,4.03073751478706,2.244543648315293e-15,0.0826125332866346,,-53.5122740200935,-33.424742984251296,0.9559603302746504,180.0,-65.94208247431902,1.6490474047313932,647.7500675887267
0.3433808894663662,1.2210893019292206,0.6107723396147975,1.4988687961181184,1.4835756068695674,0.6064240737783783,0.0154936988884581,,1.4103825045644025,-0.8599340954913414,0.1567948433451587,0.0,-0.4263972808436692,-0.2004018771839933,-91.02942523396108
0.624607796572898,1.212217276037331,0.2741575955650462,1.1905099764093223,1.401945276388775,6.066334184635927e-16,0.0206674938576721,,-3.806684314578091,-3.309401515744815,0.2174461275700325,180.0,-7.140930851562113,0.4756876726138285,184.18703016403654
0.5838817718008935,0.705956163868444,0.3132450439363896,1.7841709693656065,1.7420525463439689,7.886234440026703e-16,0.0275851270369116,,-7.403517332327918,-7.470371250354801,0.2422260909888933,180.0,-15.38756438365187,0.7292238689635575,268.38800932188155
0.423642815286095,0.7402440227457152,0.784746880520682,2.553002052301704,4.0190188450201285,10.653452904404762,0.0676153332328889,,2.279342831043415,-2.115626350938584,0.6668391105483574,0.0,11.673677012383983,-0.0760358923805829,-33.71044291377855
0.6604639729891002,1.362755359284738,0.9093731029739118,1.7773765137495898,1.137527929035336,6.022424177776346,0.0272297631303307,,6.779051411948921,-6.369650893867724e-16,0.0923088516502043,0.0,10.23859588637974,-0.6662226860443557,-248.9574139702254
0.7572025950963294,0.9058531616326592,0.5710019555563719,1.4868941364061952,2.1689477524213068,1.2739301787735449e-15,0.0412668785617912,,-7.979650353719271,-2.628240397880911,0.4685856050202443,180.0,-5.24482364489929,0.4821123119379285,193.36694782404965
0.2893694481147519,0.8862146157531121,0.4776682937110587,1.6004247542661414,2.053623587162985,0.4713951999299062,0.0160775968282152,2.266377027215587,-0.4867287152080992,-2.905229629656659,0.2215610142930696,147.49153859972563,-3.58469361514023,0.0467059539548294,30.273723144613253
0.3327615902646907,0.8613109558550909,0.3832498804621325,2.491098211421121,2.5730647798779795,9.554476340801586e-16,0.0353283416162006,,-4.197410593599995,-12.29556094437762,0.2451865136153549,180.0,-19.081008634420204,0.3016211687678206,118.81142452707654
0.4942476469171128,0.6672879382005332,0.3460345521428831,2.975944030426505,3.704509905190295,2.259709483776883e-15,0.0785343686554638,,-33.48587051115321,-33.565657812034885,0.5243036964205842,180.0,-65.94943443983287,1.0676261477797424,426.38492018772376
0.4891697536811076,1.3254683071053586,0.943669682504382,2.2851679486910226,1.0476299752135667,8.440494578369405,0.0240626360072901,,10.516471286297794,-5.914675830020029e-16,0.0584876972592231,0.0,13.047324198796856,-1.1093465161034268,-437.0456870607063
0.4778822746616302,0.8177841376086342,1.0050397199382328,1.6364918073754493,3.328555263034403,10.02651352396072,0.0421949306650936,,0.6336342336501336,-0.4539570558262926,0.7725641717258808,0.0,16.888494764531288,-0.079157197758897,-15.016833151815492
0.4648494159606248,0.7008963638915092,0.5989412353775576,2.186934308014247,2.075973992351545,8.492867858490297e-16,0.031914116420834,,-0.8054941070451873,-3.7775346999255177,0.2312900227507415,180.0,-6.02777242721165,0.0538993750058161,25.239429988396893
0.4643229979114714,1.2840922143880025,0.8494821978884424,1.5015071740015444,1.9408624228050368,3.1707469814565203,0.027852148544987,,3.588099020150913,-9.706134695417485e-16,0.2845592429290811,0.0,6.623159699323694,-0.3575215354325332,-128.82665099805095
0.3501639784457412,1.4839407452474418,0.7750338627040162,1.6835454506539436,3.568118810238472,10.120428622963038,0.0451067624904858,9.659966486080531,-2.0638303772463624,-3.269919928029986,0.8336901488465173,72.25729643916192,-2.150589112465572,0.074256134832996,45.754345098069905
0.5885350189159988,0.6443441901575006,0.5678151844534185,1.4801695093590663,3.0350994630166244,0.7676678094493443,0.0368650121218781,3.643912994750536,-12.172023128125538,-4.701141670280906,0.9007833836368908,132.83752297483792,-6.672664661727167,0.9436427706466232,330.17819410676026
0.5431892297262081,1.1176437169327105,0.1633969051012984,2.725650513208897,3.9371338691281537,2.972503750471604e-15,0.1110125156283274,,-66.34469862956126,-56.537820365200815,0.7017032206721058,180.0,-115.62114397420756,1.5424592498414902,597.6326025408246
0.5313401091113108,0.9421505501500652,0.3668779936086537,1.1074868270655591,1.8728694383658064,5.00472570232464e-16,0.0193677259249047,,-4.084772840150486,-2.7197920611802537,0.3743386400803968,180.0,-5.158662992439157,0.499679260335102,210.90616709408982
0.3734574044303899,1.079664259423079,0.3267636961676152,1.2556642093292396,2.0484113300119438,0.1863892477131937,0.0185028196445893,1.6284135014232486,-3.018271013190076,-3.6025741419014805,0.3563839758733615,154.89822363355478,-5.864291673637762,0.4373276226000444,163.1249221019509
0.6309015736234183,1.078315773268964,0.7517719064259115,1.262852087992043,2.174446784784476,2.205887536958003,0.0329323283121109,3.086820975358727,-2.7411528692140754,-0.9649581071074006,0.5049863176404641,51.12089477496518,-0.4874652201797745,0.2069852307177919,83.23592681438237
0.4223184831137749,1.0054637007149394,0.7220342189176079,1.0953328798562016,0.9123475148101472,0.3821552832151244,0.0078463594170288,,0.6618787257065151,-0.0580392303935694,0.0858721283125011,0.0,0.3755796318534743,-0.2092044462579996,-84.35488237641175
0.5804732382889372,1.5197974345762892,0.8896374105405211,2.367058948273881,2.9939346812387577,23.347391634838992,0.0896675400832965,,19.33195244753133,-1.4559202043126229e-15,0.4671689618307811,0.0,42.997969068224,-0.5677520246828266,-215.59588263013512
0.524365095736574,0.7261960601159075,0.6328291710505497,2.7675974043927067,1.813412020227025,0.7167007329036165,0.0400826412619369,,1.9244328824555008,-5.34715350035336,0.143492600465355,0.0,-6.255984517301641,-0.1450761161296577,-48.01162852216958
0.3972452258416186,0.5994321853545637,0.8382427291994281,2.2305031193804377,2.6355809210422065,3.399765731495024,0.0319822410989616,,4.76542378811084,-9.09950127695389e-16,0.3027784524458827,0.0,6.4037718327995465,-0.4009478628710997,-149.00218447373172
0.5219639464375334,1.382606562909716,0.833799199850749,2.656754173668028,2.2527439339846613,15.343297781524743,0.0649283910205375,,20.74046857334066,-2.0018902809298562e-15,0.2328030018181609,0.0,26.750212306484435,-0.814881350871227,-319.43604711812804
0.2252676221187188,1.5376597837775683,0.5757819707920429,2.568915191627159,2.140649305310974,3.928024795066796,0.0270250980539319,,6.6226162482275415,-4.057560895082283,0.1909305784849962,0.0,-0.8371397258153193,-0.6441640693073039,-245.05429120039815
0.3704788565150118,1.430211511229284,0.4084911766925921,2.08334399358844,2.323439840269,1.1829351660040057e-15,0.038087140647202,,-2.45768176860161,-8.024856690574818,0.296506577997019,180.0,-12.721527105675342,0.1714300383835088,64.52786233986191
0.4163045153728746,1.4715622954744862,0.22513473697893,2.314700736693852,1.2881990198413098,7.734576085410805e-16,0.0268133646727326,,-4.281455202025787,-11.56009929297294,0.0828598890003136,180.0,-19.0423518562897,0.4107749107800854,159.6761635207886
0.5924341323239662,0.8646410102236362,0.7602704331410155,2.136552963340692,1.826305601781536,3.572686095903912,0.0381575309610765,,4.1709253533365,-0.2225664246882422,0.1987985956277105,0.0,4.723092614366649,-0.2789333731071099,-109.30805134093063
0.431572374409073,0.7159318050594505,0.3268234608302011,1.6094762777052742,3.962466583477888,3.411873848151719,0.0404732720676921,11.17865851396316,-20.429259277394152,-12.331977053997727,1.056492324498009,139.75227931788362,-19.781525156680345,1.3145345013510452,504.7592703457713
0.4288569580358256,1.3202967152925535,0.8519786936856849,1.474864274072336,1.1651073758635229,2.206598673616588,0.0151009526874712,,3.1443122346633485,-3.9431172200133526e-16,0.1104014816337821,0.0,3.7776560044133856,-0.5643332741358709,-208.21946136365875
0.3253544060527314,1.3633424205773066,0.6391328977870133,2.2834795799638337,1.325594343146638,3.462070303235457,0.0206100254876782,,4.876712838289596,-1.9688144171049275,0.0783788922839677,0.0,0.885480738253379,-0.6556318487141544,-236.61847682843293
0.6771934939985145,1.2087475580047489,0.3883784183030396,1.94610831598984,1.6244451334630383,1.2739301787735449e-15,0.042897759832818,,-7.028090707327197,-8.676703115058105,0.1781688929352106,180.0,-17.389662896613835,0.4535451387379267,163.83351332836986
0.3016166760671465,0.5860121482349584,0.9086804359866908,1.9552154832842528,3.522853068329102,6.935112254249389,0.0279656840174072,,3.882169217947008,-0.3976929869306027,0.4815277699082742,0.0,8.460255996137088,-0.3939643867164872,-138.81903319548908
0.2716647360458755,1.0661762830079844,0.2259211443335907,1.7736037981968409,2.2417863765415174,5.459700766172334e-16,0.0197566769825856,,-3.284457579925175,-7.04103337860828,0.2458055679548732,180.0,-10.839488468384337,0.4185375416984133,166.2454461760062
0.5766252777664298,0.5886917292174174,0.6672174603453931,2.491230550369508,1.6184133621340837,0.0825754108460739,0.0308133863644039,,0.4389483913979115,-3.1315817800398618,0.1423567453293776,0.0,-4.010083069624529,-0.0271689948206473,-14.245379790680566
0.3703121959236757,1.1074416552831352,0.6232477004189292,1.069050210927243,1.3857539685478604,0.2276804785555799,0.0104184700951667,,0.3318459112693616,-0.3490729378114385,0.1968624246825031,0.0,-0.1329068691642863,-0.0374082288978403,-31.851693025764924
0.3143211062436825,0.8649887140659477,0.2428562205702387,2.6052315094744123,2.191448494313552,8.644526213106196e-16,0.0300891292003872,,-6.737822707729439,-15.53329033005195,0.1682784043853896,180.0,-25.3343992348302,0.5987981602868864,223.92880375025058
0.7204725188848495,0.8380922560206959,0.4666951262877254,1.4980285304071892,3.224807763281433,1.6379102298517e-15,0.0587701981828942,,-28.625129815562623,-8.892193760620772,1.0142501842064335,180.0,-16.27151735779931,1.1901195278199403,487.0687984832136
0.3423898401693344,0.987254191878348,0.4162598029660344,2.21651969658296,2.5076910119948037,9.402817986185685e-16,0.0336848385845207,,-2.700671592401275,-8.805212970866318,0.2739788459570765,180.0,-13.277528392993032,0.2033290370897104,80.17469300394164
0.7051472253219364,1.1955290523141926,0.5853729461843102,1.102993107799803,3.2471404948338662,2.876259149959409,0.0505328315719964,5.644301668207728,-25.23617639895438,-5.281310584172627,1.3269975729809156,97.4677655897565,-5.709611937548008,1.2696469361588447,499.4015893013884
0.7318708463402412,0.6683837551858425,1.0607112419181657,2.9502859876028324,3.0839137604667743,41.6627720221855,0.0975142833902148,,27.2425407840879,2.972503750471604e-15,0.5372079497761874,0.0,,-0.7002117995996381,-279.369748071405
0.4477716595467726,0.6165972352074788,0.2169556739191083,2.0796560466786,1.6405466172065657,5.611359120788232e-16,0.0209169972485493,,-6.623473021933,-9.097663361966458,0.1452024159954617,180.0,-16.926497496171343,0.8266363207149533,316.6550601517324
0.5731358608754245,1.381755546885616,0.3585085192069557,1.2033829327618906,3.604339023137724,3.28314334624208,0.0509096498268571,9.318824875291028,-28.750785420843364,-10.380834931330284,1.296791495786508,125.83553498678096,-14.643493434370042,1.4156993576816008,564.741370616854
0.5690978021766583,0.7826842507905674,0.2686166127896954,2.658635071850359,2.3985598671028017,1.6985735716980594e-15,0.0568950084106181,,-21.96039532386443,-24.87387833115088,0.2749755763538272,180.0,-49.92177920952307,0.9790942073650604,385.98105417919305
0.5210925744735473,1.0449909329161828,0.3272916546352895,1.692717967399688,2.2975024538500235,1.2132668369271853e-15,0.0367897291047491,,-8.71350314917352,-7.7341318515780895,0.3804922755778369,180.0,-15.824171911806442,0.6410475064983492,236.84608071899925
0.2733952782956452,1.3680325150009394,0.3747989472479773,1.592843500207552,3.4552042689826856,4.850971737447009,0.0313960141621267,10.889650839647553,-7.71260483561161,-9.129709199690344,0.7981528465012939,126.66870844802335,-11.75448536047331,0.6773639377808032,245.65554072514706
0.6680409273358667,1.0466514062121433,0.842271539374458,2.6763380431824526,2.709315139710227,19.349662202503872,0.0896006346035912,,15.063437008064636,-1.9412269390834962e-15,0.3720922202259756,0.0,31.031911028459103,-0.4512028702781969,-168.1175258937384
0.658989386970374,0.6968760629698322,0.423242610889306,1.7812502787807458,0.983521173687684,4.2464339292451486e-16,0.017490752287412,,-2.805569631650089,-3.9630785040978185,0.0863953514362433,180.0,-7.343022549673549,0.4430282433316867,160.40302815729902
0.7259279557456844,1.146704574629288,0.7905397372235194,1.5919280670828864,1.5638670095410134,3.693526363344125,0.035195155968211,,2.397514842816736,-1.016110975926518e-15,0.205776827071859,0.0,5.501288885645478,-0.1724603303043974,-68.12059150930376
0.3334234362951984,1.216827341125143,0.4706558495096096,2.254384138047991,1.2754565023387052,0.7821528253203995,0.0187612621907015,,1.4864809051962788,-4.430830343363888,0.0721163136278589,0.0,-5.02715339720421,-0.1925478033868435,-79.23139126177831
0.4535325671219348,0.6481270280184918,0.5737616274768554,1.3991786541003424,2.8606873087555718,1.7209902204652885,0.0255196320280953,4.24462860457367,-5.206465559875355,-3.4658402033382627,0.6112523676725005,123.63485618794525,-4.750682800502057,0.5196292150316177,204.01804987405015
0.5932129016078517,1.22650330840878,0.8177361136380241,2.3913144523408643,3.8022256144760354,20.211972909722704,0.1084300652368519,,0.9110498464775258,-0.5991673347164026,0.7808736999955576,0.0,32.74323795765511,0.0106159079071127,-8.402188493453837
0.3276183361268291,1.3480307244670042,0.2706715662321725,2.7512974864878177,2.963761326236253,1.8805635972371374e-15,0.0559994983424421,,-11.814442377745742,-25.41144613702449,0.3388439539932764,180.0,-41.63494882182472,0.5309442779502076,210.9740752586628
0.5139579893072393,0.5764842356380002,0.8869278815416229,2.687213735592852,3.345464586503348,10.274499725203068,0.0608404683969664,,6.845809119098695,-1.3649251915430833e-15,0.5148672381478584,0.0,19.292481653555296,-0.3430016245247754,-112.52065113029337
0.518207139873615,0.76029520141809,0.7362953399146145,1.49166835921339,3.537999422551819,5.1738088512293325,0.0414458105004588,6.347465102570626,-10.150835790785012,-4.172913627233014,0.9360617981241116,77.30387403871588,-3.306453151886653,0.6109086181670712,244.91825996918658
0.5234647389176211,0.5289048521720103,0.4869979922735982,1.6744490879437284,3.595894114977386,1.5936523334667911,0.0393654456431701,7.029830938180262,-18.391209208451865,-8.453681676553272,0.9768623935620196,141.69491370735446,-13.686677467566174,1.167079792081914,467.19169332311975
0.6202721398860386,1.3199693118842948,0.1960965473444534,1.8548701077954723,2.9161483982827314,2.244543648315293e-15,0.0677183314330649,,-28.75316861548867,-20.75206844846934,0.59515333762848,180.0,-42.92906354356276,1.1483585253930078,424.59948446764787
0.2757366099699412,1.0868877910870918,0.7197442027824373,1.318978094213224,2.454848855329768,2.46323734670066,0.0166862731148046,,0.6090987943818418,-0.9563801771638436,0.4408267282485604,0.0,1.604169404284055,-0.0717926081211472,-36.502986028763345
0.6966237520147088,0.6099990088225432,0.8141949360421376,1.240058576932362,2.5205879556523283,2.217024195161994,0.0290903596636854,2.839548214647313,-6.982732133899592,-1.4200465172595835,0.8825439166914513,54.13611679762435,-0.7918141084188897,0.6841354035838781,240.0359505563763
0.6960639243771858,0.6693767716900642,0.7750868558836644,2.4429186766821265,3.525553328105264,8.466415631051731,0.0870777801703709,11.694062067932675,-14.428780820699226,-3.9712347861993385,0.7708862937688075,47.315925223991705,-1.8955592636930596,0.3627945023547414,165.69991555215097
0.7204227649315215,0.6062317057083437,0.8416951423991449,1.5711964040948474,2.867429242395981,4.707669649469086,0.0430866707314494,5.298049205383363,-9.037247103417064,-1.660916011864764,0.8475901831354108,41.197442321160985,-0.7193515099414645,0.5081711799529373,209.7457740409886
0.5988905776147903,0.6593526787502465,0.8750284111449191,1.3341535809198897,3.960325704163692,7.790265361459245,0.0469450727403269,9.20457333838426,-24.51447605282131,-5.3414211049001805,1.5942194603850386,62.61552344520923,-3.4304464102334946,1.223913315090453,522.1948677856197
0.5569573186042671,1.001086720838295,0.5639386979075138,1.6311028269249404,1.3153837490199256,6.217992539251824e-16,0.0216812044941922,,-0.101834897270243,-1.895548588503963,0.1298299090264769,180.0,-2.97252718916285,0.0322909349601913,4.696920657591776
0.2939835525558297,1.0792921984851245,0.8187061872804008,2.7537610533158823,2.6141576119415,9.782970666917102,0.0401066346187316,,16.07949492056678,-1.0919401532344669e-15,0.2274907456404974,0.0,15.45625075661635,-1.0569821578222651,-400.91857802142624
0.3849282790778056,1.031495574226874,0.8582681063840043,1.8851638341385764,4.010869546209522,13.413353187459965,0.0531267477392262,10.43457146085426,-0.8498363410980032,-2.74327549266904,0.9171245865538272,57.02479634998999,-1.2656989597552082,0.0608395763173084,15.99639310257506
0.6839013336644231,0.9508228540607986,0.2685107071435442,2.686518105772832,1.0390581592401622,8.341209503874398e-16,0.03352061897191,,-10.749574438728397,-16.33943500095936,0.0553734660707298,180.0,-28.765458638004027,0.8168867899992365,320.6854398403696
0.2981907848822378,0.731960083464579,0.529184468706818,1.5241219087636957,1.712022085133635,0.1902262812829709,0.0116607182406991,,0.0338656766420411,-1.7564190959473245,0.1421395438678893,0.0,-2.002081450419257,-0.0487540931871345,-2.9042530608312456
0.2892203330628944,1.0148713702581056,0.8970014941347155,1.4120142927450523,2.1044848574736195,2.377451253110616,0.0153528457426077,,2.9646625332682706,-5.4597007661723335e-16,0.2571441737678598,0.0,4.527740933637229,-0.517852264981534,-193.1018250929628
0.2799856281488944,0.8723758111735677,0.521424536133032,2.3371312135499887,3.4955528810264807,4.21326120859141,0.0381969711878056,11.704738956058272,-1.345888982113432,-9.203181457590173,0.4395815923633251,133.1395381589015,-10.645542347007389,0.0898197060699829,35.23548962811763
0.5051284563028201,0.822329114963689,0.3725000634906299,2.0355120651588736,1.2823927944271505,5.3080424115564365e-16,0.0214512145468895,,-3.095523549013067,-6.115222076764074,0.0959998650417599,180.0,-10.785338513993873,0.363757850853829,144.3052812812377
0.4442020473311766,1.4435799970458267,0.7539681349472763,3.030165023557428,3.507106040686405,13.79589425261353,0.0995854707172845,,24.10692942216353,-3.1544937760106817e-15,0.4722550293393934,0.0,31.07305329194288,-0.6557627892497535,-242.07275668356533
0.2596288557113179,0.5903245042735454,0.2259044273051735,2.860162534957217,3.746951305929063,1.015467909549855,0.0367980059310035,8.725491806264568,-13.208379969720058,-24.865599211273288,0.341717455178861,161.23590501676642,-38.00702402368138,0.9516843906334816,358.94281865397426
0.5449629561613235,0.8026236825004253,0.2105729775773006,1.1138320010597875,3.6861686100916176,2.155946407557972,0.0360642906185962,7.472965222325462,-26.115496440233397,-9.597240107456775,1.5122550546624174,141.0807544192809,-15.635093450886464,1.875542287064084,724.1372557808525
0.4634565831381014,1.5545636688168394,0.3403209572308713,1.196788761754167,1.5774052054578132,5.914675830020028e-16,0.0190254899683715,,-2.187844002772141,-2.573749774968513,0.2636570533851229,180.0,-4.893763084921258,0.3219552406638688,114.99540912792644
0.3547506012908097,0.9823084254107648,0.8682910635855061,1.0256759095126773,4.231251953872815,8.57536678011868,0.0278077388503907,9.69324472802027,-14.219363177986573,-5.791902625632436,1.6447493567083198,80.20829317365686,-4.913406294431473,1.1726701784792035,511.3455378191165
0.3302065574593743,1.2303757955416144,0.3669921627456869,2.6226227465169427,2.010992606299682,1.0161109759265178e-15,0.034355939504388,,-1.5170392445607352,-12.004814837893518,0.1580756439867524,180.0,-17.793794667776535,0.1208258718911002,44.15653498187632
0.4126380676228661,1.2078810931436146,0.0829317711738018,1.519018688518974,2.71111400049713,1.0464426468496972e-15,0.0334405628626241,,-12.97176881796466,-12.013703228464973,0.5294334509216051,180.0,-21.72482836337979,0.9919129168004944,387.9052177217677
0.3690965489237165,1.1921761828212032,0.4853154701054725,2.7742080433439456,3.08853940346359,1.9715586100066764e-15,0.0619137531942843,,-1.7558281587456943,-13.637005121860106,0.3678523641842156,180.0,-19.605831322202043,0.0560176435711213,28.35925893938194
0.3220571293603393,0.5965048292880378,0.727545379318214,1.5914859650108182,3.60937447931006,5.165095043950798,0.025245004562564,6.559826599819006,-2.8822757954844245,-3.583888260931273,0.6942220744830808,99.5255636685861,-3.788365394743642,0.284404127667376,114.17212416584674
0.6555762151213345,0.7158626183389816,0.7621158954614182,1.8431117671050508,1.2548934339318285,1.5247877599177506,0.0226202088139826,,1.584157475206442,-0.4621768359377864,0.1223215407576564,0.0,1.4835713911496549,-0.1799345316563839,-70.03284046729051
0.2792479043747693,1.2329037566668732,0.933503052535495,2.4920566892535527,2.5238092560887653,10.77167749623927,0.0349339863460677,,17.163340195296428,-9.706134695417485e-16,0.2398626657546928,0.0,21.26602983873229,-1.293626706092798,-491.3078062512152
0.4078564821115817,0.8019386348722142,0.7907719704159859,1.3404740651377949,1.4122468427893962,0.627888560223153,0.0127016121308586,,1.344318181274864,-4.09477557462925e-16,0.1435939198916352,0.0,1.3269607273081128,-0.314084395557903,-105.83839023149191
0.4364770479647135,1.1654402040806282,0.2460137572215409,1.09969803814952,1.7014681062350152,5.0047257023246415e-16,0.0159871322132538,,-3.0979417319387856,-3.0503334736155368,0.3199885238184345,180.0,-5.535960663176067,0.5371821653786014,193.7772009773273
0.6842778444510697,0.9251391280177884,0.4537882967849935,2.864939317485293,2.660116070108546,2.927006244086835e-15,0.0894778884422046,,-22.34236024285953,-21.347141634112,0.3489599831819613,180.0,-45.01949462043418,0.6723635462198149,249.69699924569485
0.3174501794391175,1.2411168175210106,0.6155459199217919,1.1100070151286985,2.084168876250054,1.3836271770055673,0.014660706314531,2.1348706479357014,-0.4235458304523891,-1.1473260504053222,0.4305988339115774,106.06919080174556,-1.1871332854149397,0.1518134007522997,28.88986528790843
0.6300426949968349,0.648705739687625,0.1362348084902618,2.6323503943410134,3.686400194652643,2.4568653447775508e-15,0.0879601160106074,,-66.79583491402745,-50.15552144975031,0.7835032876631682,180.0,-106.02790040803724,2.0054589466872965,759.3877537175181
0.3898145573536629,1.165478734442513,0.7396000528060754,2.27226555365832,3.579412843028609,9.379714509997523,0.0623541400002341,,4.021098424584231,-0.9037744495857236,0.6062956405182462,0.0,10.64511879841764,-0.1948068769610551,-64.48807448180882
0.5825148104355357,0.5526055137787256,0.7842315995920736,2.9013807869458903,1.1077807732720462,2.849695006725667,0.0236037640067938,,4.053934701913953,-1.4725461341327477,0.0596810356709006,0.0,2.0640470601688023,-0.4289170064782636,-171.74950150946776
0.3265986944798374,1.0182064287311337,0.2029544666541041,2.783105593530861,3.2295455374334607,1.7440710780828293e-15,0.0529357082177203,,-17.1823768704785,-29.59504570510056,0.3585033996152045,180.0,-49.91009981627338,0.8545618696614489,324.5895341535579
0.6241038258382613,0.9086468464014904,0.531447762360947,1.5168243773658996,3.311519218094621,1.1451630691543615,0.0537804727900102,4.68120616811703,-20.706533029118585,-7.272640191129697,0.969621767467499,128.81667888816645,-9.981005526285298,0.996522527336802,385.01954250139755
0.6262254730319698,1.388895531525625,0.3231329832891446,1.7527750651905711,3.437730627450735,2.153548635545754e-15,0.0796706626944538,,-35.316989070882705,-18.28082286194413,0.8504017627231101,180.0,-34.20941128200585,1.1400774312943736,443.2872512473938
0.3675760211333626,0.5411028082659848,0.6598627963976667,2.062347829871637,3.0111887119985274,2.475763874440222,0.0295935713391589,5.528955833730702,-1.769387275033229,-3.5154226417387493,0.400871910487426,125.34981908492449,-4.773897795554221,0.1354301409249755,59.78958249935636
